game_id,turn_number,player,roll_number,dice,category,score,agent1_name,agent2_name,winner_name,agent1_score,agent2_score
13,16,A2,3,"[3, 6, 2, 2, 1]",Deux,4,A1,A2,,,
13,17,A1,3,"[4, 4, 4, 6, 4]",Carré,22,A1,A2,,,
13,18,A2,3,"[2, 2, 2, 2, 2]",Yams,50,A1,A2,,,
13,19,A1,3,"[4, 3, 6, 3, 3]",Trois,9,A1,A2,,,
13,20,A2,3,"[2, 6, 6, 2, 6]",Cinq,0,A1,A2,,,
13,21,A1,3,"[3, 5, 3, 3, 2]",Deux,2,A1,A2,,,
13,22,A2,3,"[6, 2, 4, 3, 6]",As,0,A1,A2,,,
13,23,A1,3,"[2, 2, 2, 2, 4]",Petite Suite,0,A1,A2,,,
13,24,A2,3,"[1, 1, 3, 3, 3]",Petite Suite,0,A1,A2,,,
13,25,A1,3,"[2, 2, 4, 2, 2]",Grande Suite,0,A1,A2,,,
13,26,A2,3,"[5, 6, 3, 5, 4]",Grande Suite,0,A1,A2,,,
13,END,SUMMARY,,,TOTALS,,A1,A2,A1,175,171
14,1,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
14,2,A2,3,"[2, 5, 5, 6, 5]",Brelan,23,A1,A2,,,
14,3,A1,3,"[3, 6, 3, 3, 3]",Brelan,18,A1,A2,,,
14,4,A2,3,"[5, 2, 5, 5, 5]",Carré,22,A1,A2,,,
14,5,A1,3,"[1, 1, 5, 1, 6]",Chance,14,A1,A2,,,
14,6,A2,3,"[5, 6, 5, 4, 1]",Chance,21,A1,A2,,,
14,7,A1,3,"[1, 5, 1, 1, 6]",Six,6,A1,A2,,,
14,8,A2,3,"[2, 3, 6, 2, 1]",Six,6,A1,A2,,,
14,9,A1,3,"[2, 2, 2, 2, 2]",Deux,10,A1,A2,,,
14,10,A2,3,"[5, 2, 3, 5, 4]",Petite Suite,30,A1,A2,,,
14,11,A1,3,"[4, 4, 1, 2, 5]",Quatre,8,A1,A2,,,
14,12,A2,3,"[3, 6, 3, 2, 3]",Trois,9,A1,A2,,,
14,13,A1,3,"[2, 2, 2, 4, 2]",Carré,12,A1,A2,,,
14,14,A2,3,"[5, 5, 6, 4, 5]",Cinq,15,A1,A2,,,
14,15,A1,3,"[2, 1, 6, 1, 4]",As,2,A1,A2,,,
14,16,A2,3,"[2, 4, 4, 3, 1]",Quatre,8,A1,A2,,,
14,17,A1,3,"[3, 4, 4, 4, 4]",Trois,3,A1,A2,,,
14,18,A2,3,"[2, 3, 1, 6, 4]",Deux,2,A1,A2,,,
14,19,A1,3,"[2, 6, 1, 1, 2]",Cinq,0,A1,A2,,,
14,20,A2,3,"[2, 5, 2, 1, 1]",As,2,A1,A2,,,
14,21,A1,3,"[3, 1, 3, 3, 2]",Full,0,A1,A2,,,
14,22,A2,3,"[3, 4, 3, 1, 4]",Full,0,A1,A2,,,
14,23,A1,3,"[1, 2, 1, 1, 6]",Petite Suite,0,A1,A2,,,
14,24,A2,3,"[6, 5, 1, 1, 1]",Yams,0,A1,A2,,,
14,25,A1,3,"[2, 4, 4, 4, 4]",Grande Suite,0,A1,A2,,,
14,26,A2,3,"[1, 2, 2, 2, 2]",Grande Suite,0,A1,A2,,,
14,END,SUMMARY,,,TOTALS,,A1,A2,A2,123,138
15,1,A1,3,"[6, 5, 6, 2, 3]",Chance,22,A1,A2,,,
15,2,A2,3,"[5, 2, 6, 6, 5]",Chance,24,A1,A2,,,
15,3,A1,3,"[5, 6, 6, 6, 6]",Brelan,29,A1,A2,,,
15,4,A2,3,"[6, 2, 3, 6, 2]",Six,12,A1,A2,,,
15,5,A1,3,"[6, 2, 2, 6, 5]",Six,12,A1,A2,,,
15,6,A2,3,"[6, 5, 6, 1, 6]",Brelan,24,A1,A2,,,
15,7,A1,3,"[1, 5, 1, 1, 2]",Cinq,5,A1,A2,,,
15,8,A2,3,"[4, 1, 3, 6, 1]",Quatre,4,A1,A2,,,
15,9,A1,3,"[6, 1, 1, 6, 2]",As,2,A1,A2,,,
15,10,A2,3,"[2, 3, 1, 6, 4]",Petite Suite,30,A1,A2,,,
15,11,A1,3,"[6, 4, 3, 1, 6]",Quatre,4,A1,A2,,,
15,12,A2,3,"[6, 2, 3, 3, 3]",Trois,9,A1,A2,,,
15,13,A1,3,"[2, 2, 6, 4, 2]",Deux,6,A1,A2,,,
15,14,A2,3,"[3, 5, 1, 5, 2]",Cinq,10,A1,A2,,,
15,15,A1,3,"[2, 3, 4, 3, 2]",Trois,6,A1,A2,,,
15,16,A2,3,"[3, 1, 3, 3, 3]",Carré,13,A1,A2,,,
15,17,A1,3,"[2, 3, 2, 2, 2]",Carré,11,A1,A2,,,
15,18,A2,3,"[3, 4, 3, 1, 3]",As,1,A1,A2,,,
15,19,A1,3,"[3, 4, 4, 3, 4]",Full,25,A1,A2,,,
15,20,A2,3,"[6, 2, 1, 1, 3]",Deux,2,A1,A2,,,
15,21,A1,3,"[6, 2, 3, 3, 6]",Petite Suite,0,A1,A2,,,
15,22,A2,3,"[4, 6, 4, 1, 2]",Full,0,A1,A2,,,
15,23,A1,3,"[5, 2, 6, 2, 6]",Grande Suite,0,A1,A2,,,
15,24,A2,3,"[2, 2, 2, 6, 1]",Yams,0,A1,A2,,,
15,25,A1,3,"[3, 2, 6, 3, 5]",Yams,0,A1,A2,,,
15,26,A2,3,"[5, 5, 1, 4, 5]",Grande Suite,0,A1,A2,,,
15,END,SUMMARY,,,TOTALS,,A1,A2,A2,122,129
16,1,A1,3,"[5, 5, 5, 6, 2]",Brelan,23,A1,A2,,,
16,2,A2,3,"[2, 6, 5, 2, 2]",Brelan,17,A1,A2,,,
16,3,A1,3,"[4, 3, 4, 4, 3]",Full,25,A1,A2,,,
16,4,A2,3,"[5, 1, 2, 1, 3]",Chance,12,A1,A2,,,
16,5,A1,3,"[6, 4, 6, 4, 4]",Chance,24,A1,A2,,,
16,6,A2,3,"[2, 5, 2, 2, 2]",Carré,13,A1,A2,,,
16,7,A1,3,"[3, 1, 4, 6, 3]",Trois,6,A1,A2,,,
16,8,A2,3,"[4, 5, 5, 1, 5]",Cinq,15,A1,A2,,,
16,9,A1,3,"[4, 3, 3, 3, 1]",Quatre,4,A1,A2,,,
16,10,A2,3,"[3, 6, 6, 4, 3]",Six,12,A1,A2,,,
16,11,A1,3,"[4, 3, 1, 4, 4]",As,1,A1,A2,,,
16,12,A2,3,"[2, 5, 1, 1, 3]",Trois,3,A1,A2,,,
16,13,A1,3,"[6, 4, 6, 6, 5]",Six,18,A1,A2,,,
16,14,A2,3,"[5, 4, 3, 5, 4]",Quatre,8,A1,A2,,,
16,15,A1,3,"[3, 2, 2, 3, 1]",Deux,4,A1,A2,,,
16,16,A2,3,"[5, 5, 2, 5, 5]",Deux,2,A1,A2,,,
16,17,A1,3,"[5, 3, 5, 5, 3]",Cinq,15,A1,A2,,,
16,18,A2,3,"[3, 1, 6, 1, 3]",As,2,A1,A2,,,
16,19,A1,3,"[5, 6, 5, 5, 1]",Carré,0,A1,A2,,,
16,20,A2,3,"[4, 1, 1, 4, 1]",Full,25,A1,A2,,,
16,21,A1,3,"[2, 2, 4, 3, 5]",Petite Suite,30,A1,A2,,,
16,22,A2,3,"[3, 3, 3, 2, 3]",Yams,0,A1,A2,,,
16,23,A1,3,"[4, 6, 3, 4, 1]",Grande Suite,0,A1,A2,,,
16,24,A2,3,"[4, 1, 4, 4, 5]",Petite Suite,0,A1,A2,,,
16,25,A1,3,"[1, 5, 1, 1, 5]",Yams,0,A1,A2,,,
16,26,A2,3,"[2, 6, 2, 5, 2]",Grande Suite,0,A1,A2,,,
16,END,SUMMARY,,,TOTALS,,A1,A2,A1,150,109
17,1,A1,3,"[1, 5, 6, 5, 5]",Brelan,22,A1,A2,,,
17,2,A2,3,"[5, 5, 2, 5, 5]",Carré,22,A1,A2,,,
17,3,A1,3,"[5, 1, 5, 1, 3]",Chance,15,A1,A2,,,
17,4,A2,3,"[6, 1, 6, 6, 3]",Brelan,22,A1,A2,,,
17,5,A1,3,"[4, 4, 4, 4, 6]",Carré,22,A1,A2,,,
17,6,A2,3,"[1, 6, 4, 1, 1]",Chance,13,A1,A2,,,
17,7,A1,3,"[3, 3, 3, 3, 3]",Yams,50,A1,A2,,,
17,8,A2,3,"[1, 6, 5, 4, 2]",Six,6,A1,A2,,,
17,9,A1,3,"[3, 3, 3, 6, 2]",Trois,9,A1,A2,,,
17,10,A2,3,"[3, 6, 4, 5, 5]",Petite Suite,30,A1,A2,,,
17,11,A1,3,"[2, 2, 2, 1, 2]",Deux,8,A1,A2,,,
17,12,A2,3,"[5, 2, 1, 3, 5]",Cinq,10,A1,A2,,,
17,13,A1,3,"[3, 4, 3, 3, 3]",Quatre,4,A1,A2,,,
17,14,A2,3,"[5, 2, 3, 5, 6]",Trois,3,A1,A2,,,
17,15,A1,3,"[6, 3, 6, 6, 2]",Six,18,A1,A2,,,
17,16,A2,3,"[6, 5, 1, 4, 1]",Quatre,4,A1,A2,,,
17,17,A1,3,"[6, 2, 4, 6, 4]",As,0,A1,A2,,,
17,18,A2,3,"[6, 3, 4, 6, 3]",Deux,0,A1,A2,,,
17,19,A1,3,"[4, 4, 3, 5, 4]",Cinq,5,A1,A2,,,
17,20,A2,3,"[6, 6, 3, 4, 2]",As,0,A1,A2,,,
17,21,A1,3,"[5, 5, 6, 3, 5]",Full,0,A1,A2,,,
17,22,A2,3,"[6, 5, 2, 6, 4]",Full,0,A1,A2,,,
17,23,A1,3,"[1, 1, 1, 1, 4]",Petite Suite,0,A1,A2,,,
17,24,A2,3,"[3, 2, 6, 1, 2]",Grande Suite,0,A1,A2,,,
17,25,A1,3,"[4, 1, 3, 3, 3]",Grande Suite,0,A1,A2,,,
17,26,A2,3,"[1, 1, 1, 1, 1]",Yams,50,A1,A2,,,
17,END,SUMMARY,,,TOTALS,,A1,A2,A2,153,160
18,1,A1,3,"[6, 4, 6, 1, 4]",Chance,21,A1,A2,,,
18,2,A2,3,"[2, 3, 4, 4, 1]",Petite Suite,30,A1,A2,,,
18,3,A1,3,"[6, 6, 5, 1, 6]",Brelan,24,A1,A2,,,
18,4,A2,3,"[1, 3, 6, 5, 2]",Chance,17,A1,A2,,,
18,5,A1,3,"[4, 4, 1, 4, 1]",Full,25,A1,A2,,,
18,6,A2,3,"[4, 6, 5, 1, 1]",Six,6,A1,A2,,,
18,7,A1,3,"[3, 6, 1, 6, 6]",Six,18,A1,A2,,,
18,8,A2,3,"[3, 1, 2, 5, 4]",Grande Suite,40,A1,A2,,,
18,9,A1,3,"[3, 5, 5, 3, 3]",Cinq,10,A1,A2,,,
18,10,A2,3,"[6, 2, 5, 2, 2]",Brelan,17,A1,A2,,,
18,11,A1,3,"[1, 2, 1, 1, 4]",Quatre,4,A1,A2,,,
18,12,A2,3,"[3, 6, 3, 2, 3]",Trois,9,A1,A2,,,
18,13,A1,3,"[5, 3, 5, 3, 3]",Trois,9,A1,A2,,,
18,14,A2,3,"[2, 2, 2, 2, 5]",Carré,13,A1,A2,,,
18,15,A1,3,"[6, 6, 6, 3, 6]",Carré,27,A1,A2,,,
18,16,A2,3,"[4, 4, 4, 4, 3]",Quatre,16,A1,A2,,,
18,17,A1,3,"[5, 5, 5, 5, 5]",Yams,50,A1,A2,,,
18,18,A2,3,"[3, 2, 3, 3, 1]",Deux,2,A1,A2,,,
18,19,A1,3,"[1, 5, 1, 1, 1]",As,4,A1,A2,,,
18,20,A2,3,"[6, 6, 4, 6, 6]",Cinq,0,A1,A2,,,
18,21,A1,3,"[6, 2, 5, 2, 4]",Deux,4,A1,A2,,,
18,22,A2,3,"[3, 3, 2, 3, 2]",Full,25,A1,A2,,,
18,23,A1,3,"[6, 2, 5, 3, 6]",Petite Suite,0,A1,A2,,,
18,24,A2,3,"[2, 6, 3, 3, 3]",As,0,A1,A2,,,
18,25,A1,3,"[5, 5, 2, 5, 2]",Grande Suite,0,A1,A2,,,
18,26,A2,3,"[1, 1, 5, 1, 1]",Yams,0,A1,A2,,,
18,END,SUMMARY,,,TOTALS,,A1,A2,A1,196,175
19,1,A1,3,"[5, 5, 2, 5, 4]",Brelan,21,A1,A2,,,
19,2,A2,3,"[2, 5, 6, 6, 4]",Chance,23,A1,A2,,,
19,3,A1,3,"[1, 2, 1, 1, 1]",Carré,6,A1,A2,,,
19,4,A2,3,"[1, 5, 3, 3, 4]",Trois,6,A1,A2,,,
19,5,A1,3,"[2, 2, 2, 2, 2]",Yams,50,A1,A2,,,
19,6,A2,3,"[6, 1, 4, 1, 2]",Six,6,A1,A2,,,
19,7,A1,3,"[2, 1, 1, 1, 2]",Full,25,A1,A2,,,
19,8,A2,3,"[2, 4, 3, 6, 3]",Quatre,4,A1,A2,,,
19,9,A1,3,"[5, 3, 2, 5, 3]",Chance,18,A1,A2,,,
19,10,A2,3,"[2, 6, 3, 3, 3]",Brelan,17,A1,A2,,,
19,11,A1,3,"[1, 4, 5, 5, 6]",Cinq,10,A1,A2,,,
19,12,A2,3,"[3, 1, 3, 1, 5]",Cinq,5,A1,A2,,,
19,13,A1,3,"[3, 1, 4, 3, 3]",Trois,9,A1,A2,,,
19,14,A2,3,"[2, 2, 2, 4, 3]",Deux,6,A1,A2,,,
19,15,A1,3,"[6, 6, 3, 4, 1]",Six,12,A1,A2,,,
19,16,A2,3,"[3, 6, 3, 2, 3]",As,0,A1,A2,,,
19,17,A1,3,"[2, 3, 3, 6, 4]",Quatre,4,A1,A2,,,
19,18,A2,3,"[6, 5, 4, 6, 4]",Petite Suite,0,A1,A2,,,
19,19,A1,3,"[1, 1, 1, 5, 6]",As,3,A1,A2,,,
19,20,A2,3,"[3, 3, 1, 4, 2]",Carré,0,A1,A2,,,
19,21,A1,3,"[1, 4, 4, 3, 4]",Deux,0,A1,A2,,,
19,22,A2,3,"[4, 4, 4, 5, 4]",Full,0,A1,A2,,,
19,23,A1,3,"[3, 3, 3, 5, 3]",Petite Suite,0,A1,A2,,,
19,24,A2,3,"[4, 4, 6, 5, 6]",Grande Suite,0,A1,A2,,,
19,25,A1,3,"[2, 3, 2, 2, 4]",Grande Suite,0,A1,A2,,,
19,26,A2,3,"[4, 6, 6, 3, 2]",Yams,0,A1,A2,,,
19,END,SUMMARY,,,TOTALS,,A1,A2,A1,158,67
20,1,A1,3,"[1, 3, 1, 3, 3]",Full,25,A1,A2,,,
20,2,A2,3,"[3, 3, 2, 3, 4]",Brelan,15,A1,A2,,,
20,3,A1,3,"[1, 5, 5, 6, 3]",Chance,20,A1,A2,,,
20,4,A2,3,"[6, 6, 6, 6, 1]",Carré,25,A1,A2,,,
20,5,A1,3,"[5, 5, 4, 6, 3]",Petite Suite,30,A1,A2,,,
20,6,A2,3,"[3, 4, 4, 1, 4]",Chance,16,A1,A2,,,
20,7,A1,3,"[4, 4, 4, 4, 2]",Brelan,18,A1,A2,,,
20,8,A2,3,"[3, 4, 4, 4, 3]",Full,25,A1,A2,,,
20,9,A1,3,"[1, 1, 2, 1, 1]",Carré,6,A1,A2,,,
20,10,A2,3,"[5, 1, 2, 5, 3]",Cinq,10,A1,A2,,,
20,11,A1,3,"[6, 5, 6, 6, 6]",Six,24,A1,A2,,,
20,12,A2,3,"[3, 3, 2, 4, 3]",Trois,9,A1,A2,,,
20,13,A1,3,"[4, 3, 3, 1, 3]",Trois,9,A1,A2,,,
20,14,A2,3,"[6, 4, 1, 2, 3]",Petite Suite,30,A1,A2,,,
20,15,A1,3,"[5, 5, 5, 5, 1]",Cinq,20,A1,A2,,,
20,16,A2,3,"[6, 5, 3, 5, 1]",Six,6,A1,A2,,,
20,17,A1,3,"[1, 1, 1, 1, 1]",Yams,50,A1,A2,,,
20,18,A2,3,"[5, 1, 3, 3, 2]",Deux,2,A1,A2,,,
20,19,A1,3,"[5, 2, 3, 3, 2]",Deux,4,A1,A2,,,
20,20,A2,3,"[3, 1, 6, 2, 2]",As,1,A1,A2,,,
20,21,A1,3,"[5, 3, 5, 2, 1]",As,1,A1,A2,,,
20,22,A2,3,"[2, 6, 3, 2, 4]",Quatre,4,A1,A2,,,
20,23,A1,3,"[6, 6, 6, 6, 6]",Quatre,0,A1,A2,,,
20,24,A2,3,"[4, 5, 4, 4, 4]",Grande Suite,0,A1,A2,,,
20,25,A1,3,"[5, 1, 5, 2, 5]",Grande Suite,0,A1,A2,,,
20,26,A2,3,"[1, 1, 6, 1, 6]",Yams,0,A1,A2,,,
20,END,SUMMARY,,,TOTALS,,A1,A2,A1,207,143
21,1,A1,3,"[2, 6, 1, 1, 1]",Brelan,11,A1,A2,,,
21,2,A2,3,"[4, 3, 1, 5, 4]",Chance,17,A1,A2,,,
21,3,A1,3,"[6, 4, 6, 5, 4]",Chance,25,A1,A2,,,
21,4,A2,3,"[3, 1, 4, 2, 4]",Petite Suite,30,A1,A2,,,
21,5,A1,3,"[2, 1, 2, 2, 2]",Carré,9,A1,A2,,,
21,6,A2,3,"[2, 2, 4, 2, 1]",Brelan,11,A1,A2,,,
21,7,A1,3,"[6, 6, 2, 4, 6]",Six,18,A1,A2,,,
21,8,A2,3,"[4, 3, 5, 5, 5]",Cinq,15,A1,A2,,,
21,9,A1,3,"[4, 4, 6, 4, 3]",Quatre,12,A1,A2,,,
21,10,A2,3,"[4, 4, 4, 1, 1]",Full,25,A1,A2,,,
21,11,A1,3,"[3, 6, 4, 3, 3]",Trois,9,A1,A2,,,
21,12,A2,3,"[5, 5, 5, 5, 5]",Yams,50,A1,A2,,,
21,13,A1,3,"[3, 5, 5, 2, 2]",Cinq,10,A1,A2,,,
21,14,A2,3,"[5, 4, 4, 1, 4]",Quatre,12,A1,A2,,,
21,15,A1,3,"[2, 2, 5, 2, 2]",Deux,8,A1,A2,,,
21,16,A2,3,"[4, 3, 3, 3, 5]",Trois,9,A1,A2,,,
21,17,A1,3,"[4, 4, 5, 4, 4]",As,0,A1,A2,,,
21,18,A2,3,"[2, 1, 2, 2, 3]",Deux,6,A1,A2,,,
21,19,A1,3,"[2, 4, 6, 4, 4]",Full,0,A1,A2,,,
21,20,A2,3,"[1, 1, 6, 1, 1]",Carré,10,A1,A2,,,
21,21,A1,3,"[3, 5, 3, 3, 2]",Petite Suite,0,A1,A2,,,
21,22,A2,3,"[6, 6, 6, 6, 6]",Six,30,A1,A2,,,
21,23,A1,3,"[3, 2, 5, 3, 3]",Grande Suite,0,A1,A2,,,
21,24,A2,3,"[1, 1, 1, 4, 6]",As,3,A1,A2,,,
21,25,A1,3,"[3, 5, 3, 3, 6]",Yams,0,A1,A2,,,
21,26,A2,3,"[6, 2, 4, 5, 3]",Grande Suite,40,A1,A2,,,
21,END,SUMMARY,,,TOTALS,,A1,A2,A2,102,258
22,1,A1,3,"[3, 3, 1, 2, 4]",Petite Suite,30,A1,A2,,,
22,2,A2,3,"[2, 2, 4, 2, 2]",Carré,12,A1,A2,,,
22,3,A1,3,"[1, 1, 6, 6, 5]",Chance,19,A1,A2,,,
22,4,A2,3,"[2, 2, 4, 6, 2]",Brelan,16,A1,A2,,,
22,5,A1,3,"[1, 6, 1, 1, 3]",Brelan,12,A1,A2,,,
22,6,A2,3,"[1, 6, 2, 3, 1]",Chance,13,A1,A2,,,
22,7,A1,3,"[2, 2, 2, 6, 2]",Carré,14,A1,A2,,,
22,8,A2,3,"[5, 3, 4, 4, 1]",Quatre,8,A1,A2,,,
22,9,A1,3,"[5, 5, 6, 5, 5]",Cinq,20,A1,A2,,,
22,10,A2,3,"[5, 1, 5, 5, 3]",Cinq,15,A1,A2,,,
22,11,A1,3,"[2, 4, 5, 5, 5]",Quatre,4,A1,A2,,,
22,12,A2,3,"[6, 6, 5, 6, 6]",Six,24,A1,A2,,,
22,13,A1,3,"[2, 4, 4, 2, 2]",Full,25,A1,A2,,,
22,14,A2,3,"[5, 5, 3, 4, 2]",Petite Suite,30,A1,A2,,,
22,15,A1,3,"[5, 4, 5, 5, 5]",As,0,A1,A2,,,
22,16,A2,3,"[5, 3, 6, 4, 5]",Trois,3,A1,A2,,,
22,17,A1,3,"[6, 1, 1, 1, 1]",Six,6,A1,A2,,,
22,18,A2,3,"[1, 2, 4, 4, 6]",Deux,2,A1,A2,,,
22,19,A1,3,"[5, 1, 1, 1, 2]",Deux,2,A1,A2,,,
22,20,A2,3,"[2, 1, 5, 2, 1]",As,2,A1,A2,,,
22,21,A1,3,"[6, 1, 2, 2, 1]",Trois,0,A1,A2,,,
22,22,A2,3,"[4, 2, 1, 2, 4]",Grande Suite,0,A1,A2,,,
22,23,A1,3,"[4, 4, 2, 4, 4]",Grande Suite,0,A1,A2,,,
22,24,A2,3,"[4, 4, 3, 5, 6]",Yams,0,A1,A2,,,
22,25,A1,3,"[1, 5, 1, 2, 4]",Yams,0,A1,A2,,,
22,26,A2,3,"[1, 1, 2, 1, 3]",Full,0,A1,A2,,,
22,END,SUMMARY,,,TOTALS,,A1,A2,A1,132,125
23,1,A1,3,"[3, 3, 3, 4, 3]",Brelan,16,A1,A2,,,
23,2,A2,3,"[4, 4, 4, 1, 4]",Carré,17,A1,A2,,,
23,3,A1,3,"[5, 3, 5, 5, 4]",Chance,22,A1,A2,,,
23,4,A2,3,"[2, 2, 2, 4, 1]",Brelan,11,A1,A2,,,
23,5,A1,3,"[4, 1, 4, 1, 4]",Full,25,A1,A2,,,
23,6,A2,3,"[5, 1, 1, 3, 1]",Chance,11,A1,A2,,,
23,7,A1,3,"[1, 1, 1, 2, 4]",Quatre,4,A1,A2,,,
23,8,A2,3,"[5, 5, 2, 5, 6]",Cinq,15,A1,A2,,,
23,9,A1,3,"[1, 3, 1, 1, 1]",Carré,7,A1,A2,,,
23,10,A2,3,"[4, 6, 4, 3, 2]",Quatre,8,A1,A2,,,
23,11,A1,3,"[1, 1, 5, 3, 1]",Cinq,5,A1,A2,,,
23,12,A2,3,"[5, 1, 4, 3, 6]",Petite Suite,30,A1,A2,,,
23,13,A1,3,"[5, 6, 2, 5, 3]",Six,6,A1,A2,,,
23,14,A2,3,"[1, 2, 3, 2, 4]",Deux,4,A1,A2,,,
23,15,A1,3,"[6, 2, 6, 6, 4]",Deux,2,A1,A2,,,
23,16,A2,3,"[4, 1, 5, 5, 6]",Six,6,A1,A2,,,
23,17,A1,3,"[6, 2, 6, 6, 4]",As,0,A1,A2,,,
23,18,A2,3,"[3, 6, 5, 5, 6]",Trois,3,A1,A2,,,
23,19,A1,3,"[3, 1, 2, 1, 4]",Petite Suite,30,A1,A2,,,
23,20,A2,3,"[3, 6, 1, 6, 3]",As,1,A1,A2,,,
23,21,A1,3,"[6, 5, 6, 6, 1]",Trois,0,A1,A2,,,
23,22,A2,3,"[5, 2, 4, 2, 2]",Full,0,A1,A2,,,
23,23,A1,3,"[6, 6, 6, 6, 6]",Yams,50,A1,A2,,,
23,24,A2,3,"[2, 2, 6, 5, 5]",Yams,0,A1,A2,,,
23,25,A1,3,"[2, 4, 2, 4, 2]",Grande Suite,0,A1,A2,,,
23,26,A2,3,"[5, 4, 1, 1, 3]",Grande Suite,0,A1,A2,,,
23,END,SUMMARY,,,TOTALS,,A1,A2,A1,167,106
24,1,A1,3,"[4, 4, 6, 6, 4]",Full,25,A1,A2,,,
24,2,A2,3,"[2, 3, 5, 3, 1]",Chance,14,A1,A2,,,
24,3,A1,3,"[6, 2, 6, 6, 6]",Brelan,26,A1,A2,,,
24,4,A2,3,"[1, 3, 5, 3, 3]",Brelan,15,A1,A2,,,
24,5,A1,3,"[2, 3, 2, 3, 3]",Chance,13,A1,A2,,,
24,6,A2,3,"[3, 1, 5, 3, 1]",Trois,6,A1,A2,,,
24,7,A1,3,"[4, 2, 2, 4, 4]",Quatre,12,A1,A2,,,
24,8,A2,3,"[4, 4, 3, 4, 4]",Carré,19,A1,A2,,,
24,9,A1,3,"[2, 5, 2, 2, 2]",Carré,13,A1,A2,,,
24,10,A2,3,"[6, 2, 3, 4, 6]",Six,12,A1,A2,,,
24,11,A1,3,"[1, 3, 4, 6, 3]",Trois,6,A1,A2,,,
24,12,A2,3,"[1, 2, 6, 5, 2]",Cinq,5,A1,A2,,,
24,13,A1,3,"[5, 3, 1, 5, 5]",Cinq,15,A1,A2,,,
24,14,A2,3,"[4, 1, 1, 1, 1]",As,4,A1,A2,,,
24,15,A1,3,"[4, 4, 4, 5, 4]",As,0,A1,A2,,,
24,16,A2,3,"[1, 1, 2, 1, 5]",Deux,2,A1,A2,,,
24,17,A1,3,"[6, 6, 5, 5, 2]",Six,12,A1,A2,,,
24,18,A2,3,"[6, 3, 3, 1, 6]",Quatre,0,A1,A2,,,
24,19,A1,3,"[6, 1, 5, 6, 4]",Deux,0,A1,A2,,,
24,20,A2,3,"[6, 3, 3, 3, 5]",Full,0,A1,A2,,,
24,21,A1,3,"[3, 1, 1, 3, 3]",Petite Suite,0,A1,A2,,,
24,22,A2,3,"[5, 5, 6, 4, 4]",Yams,0,A1,A2,,,
24,23,A1,3,"[3, 5, 5, 5, 2]",Grande Suite,0,A1,A2,,,
24,24,A2,3,"[4, 6, 2, 4, 1]",Petite Suite,0,A1,A2,,,
24,25,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
24,26,A2,3,"[6, 3, 3, 5, 3]",Grande Suite,0,A1,A2,,,
24,END,SUMMARY,,,TOTALS,,A1,A2,A1,172,77
25,1,A1,3,"[3, 2, 2, 2, 3]",Full,25,A1,A2,,,
25,2,A2,3,"[6, 6, 6, 2, 6]",Carré,26,A1,A2,,,
25,3,A1,3,"[3, 3, 3, 5, 3]",Brelan,17,A1,A2,,,
25,4,A2,3,"[6, 6, 6, 5, 6]",Brelan,29,A1,A2,,,
25,5,A1,3,"[4, 6, 6, 6, 2]",Chance,24,A1,A2,,,
25,6,A2,3,"[2, 6, 6, 3, 4]",Chance,21,A1,A2,,,
25,7,A1,3,"[4, 4, 4, 4, 4]",Yams,50,A1,A2,,,
25,8,A2,3,"[2, 5, 4, 2, 2]",Deux,6,A1,A2,,,
25,9,A1,3,"[3, 3, 5, 3, 4]",Trois,9,A1,A2,,,
25,10,A2,3,"[2, 5, 5, 2, 2]",Full,25,A1,A2,,,
25,11,A1,3,"[5, 5, 6, 5, 5]",Carré,26,A1,A2,,,
25,12,A2,3,"[1, 4, 2, 1, 2]",Quatre,4,A1,A2,,,
25,13,A1,3,"[1, 2, 1, 5, 1]",Cinq,5,A1,A2,,,
25,14,A2,3,"[4, 2, 5, 1, 4]",Cinq,5,A1,A2,,,
25,15,A1,3,"[6, 3, 6, 2, 3]",Six,12,A1,A2,,,
25,16,A2,3,"[3, 3, 3, 3, 1]",Trois,12,A1,A2,,,
25,17,A1,3,"[2, 5, 2, 2, 2]",Deux,8,A1,A2,,,
25,18,A2,3,"[6, 3, 3, 3, 1]",Six,6,A1,A2,,,
25,19,A1,3,"[6, 3, 6, 6, 5]",As,0,A1,A2,,,
25,20,A2,3,"[4, 5, 1, 2, 6]",As,1,A1,A2,,,
25,21,A1,3,"[6, 3, 2, 4, 6]",Quatre,4,A1,A2,,,
25,22,A2,3,"[6, 2, 5, 6, 6]",Yams,0,A1,A2,,,
25,23,A1,3,"[4, 4, 6, 4, 4]",Petite Suite,0,A1,A2,,,
25,24,A2,3,"[4, 4, 4, 5, 4]",Grande Suite,0,A1,A2,,,
25,25,A1,3,"[6, 6, 3, 6, 6]",Grande Suite,0,A1,A2,,,
25,26,A2,3,"[2, 4, 1, 6, 2]",Petite Suite,0,A1,A2,,,
25,END,SUMMARY,,,TOTALS,,A1,A2,A1,180,135
26,1,A1,3,"[3, 3, 6, 4, 3]",Brelan,19,A1,A2,,,
26,2,A2,3,"[3, 3, 4, 3, 3]",Carré,16,A1,A2,,,
26,3,A1,3,"[5, 5, 3, 1, 2]",Chance,16,A1,A2,,,
